id,XCoord,YCoord,Address,Zip,Inspection,Abatement,Descriptio,LAT,LNG
4253,2718984.5,261761.5,5401 TACKAWANNA ST,24,2013-05-08 00:00:00,,overgrown,40.02063933456766,-75.07000804969189
4254,2718999.5,261772.0,5403 TACKAWANNA ST,24,2012-09-10 00:00:00,,'high grass trash',40.020666895639955,-75.06995337972772
4255,2719103.5,261627.5,5403 VALLEY ST,24,2012-09-10 00:00:00,,overgrown,40.020261745186545,-75.06959787866408
4256,2719103.5,261627.5,5403 VALLEY ST,24,2013-05-08 00:00:00,,overgrown,40.020261745186545,-75.06959787866408
4257,2716436.5,264066.5,5404 SAUL ST,24,2012-10-31 00:00:00,,overgrown,40.02717581335905,-75.07885255656149
4258,2718946.5,261869.0,5404 TACKAWANNA ST,24,2012-10-01 00:00:00,,overgrown,40.02093746418083,-75.0701320194716
4259,2716363.5,264101.5,5405 AKRON ST,24,2012-09-08 00:00:00,,overgrown,40.02727790866527,-75.07910932756224
4260,2719334.5,261322.0,5405 MONTAGUE ST,24,2012-10-01 00:00:00,,'weeds trash,40.0194042507667,-75.06880659603615
4261,2719334.5,261322.0,5405 MONTAGUE ST,24,2013-06-22 00:00:00,,overgrown,40.0194042507667,-75.06880659603615
4262,2702338.0,265901.5,5405 N 04TH ST,20,2013-05-10 00:00:00,,overgrown,40.033370306156606,-75.12897907791776
4263,2719951.5,259285.5,5405 TORRESDALE AVE,24,2012-11-16 00:00:00,,trailers on lot,40.01376495699202,-75.06682555775186
4264,2719240.5,261486.5,5407 ERDRICK ST,24,2013-06-22 00:00:00,2013-08-07 00:00:00,'high grass trash',40.01986344758659,-75.06912423264272
4265,2716459.0,264098.0,5408 SAUL ST,24,2012-10-31 00:00:00,,overgrown,40.02726037711046,-75.07876884819781
4266,2719253.5,261495.5,5409 ERDRICK ST,24,2012-08-22 00:00:00,,trash,40.01988705910146,-75.06907686307753
4267,2719039.0,261800.5,5409 TACKAWANNA ST,24,2012-10-01 00:00:00,2012-11-09 00:00:00,overgrown,40.020741805283215,-75.06980932318332
4268,2718852.0,262048.5,5410 CHARLES ST,24,2012-08-01 00:00:00,2012-09-11 00:00:00,overgrown,40.021437856790804,-75.07044983184794
4269,2718852.0,262048.5,5410 CHARLES ST,24,2012-10-01 00:00:00,,overgrown,40.021437856790804,-75.07044983184794
4270,2716469.5,264114.5,5410 SAUL ST,24,2012-10-31 00:00:00,,overgrown,40.0273047791277,-75.0787295898327
4271,2719091.5,261754.5,5410 VALLEY ST,24,2013-05-08 00:00:00,,'weeds rental',40.02061121453249,-75.0696269437058
4272,2719374.0,261350.5,5411 MONTAGUE ST,24,2012-08-22 00:00:00,,overgrown,40.019479158975784,-75.06866254090544
4273,2720000.5,259301.5,5411 TORRESDALE AVE,24,2012-08-14 00:00:00,,overgrown,40.01380477228728,-75.06664896774556
4274,2719496.0,261209.0,5411 WALKER ST,24,2012-07-26 00:00:00,2012-09-10 00:00:00,'high grass trash',40.01908073581702,-75.06824249117822
4275,2718867.0,262059.5,5412 CHARLES ST,24,2012-08-01 00:00:00,2012-09-11 00:00:00,overgrown,40.021466790000595,-75.07039510725896
4276,2718867.0,262059.5,5412 CHARLES ST,24,2013-05-08 00:00:00,,'weeds trash,40.021466790000595,-75.07039510725896
4277,2718999.5,261907.0,5412 TACKAWANNA ST,24,2013-04-10 00:00:00,2013-04-26 00:00:00,personal property,40.02103731619729,-75.0699387538898
4278,2715891.0,264516.5,5413 DISCHER ST,24,2012-12-21 00:00:00,,graffiti,40.02845582297407,-75.08075098553823
4279,2718597.0,262221.0,5413 HAWTHORNE ST,24,2013-06-20 00:00:00,2013-07-24 00:00:00,'weeds rental',40.0219324049092,-75.07134121487485
4280,2719064.5,261819.5,5413 TACKAWANNA ST,24,2013-06-24 00:00:00,,'weeds rental',40.02079181436377,-75.06971625933942
4281,2720070.5,259325.0,5413 TORRESDALE AVE,24,2012-08-14 00:00:00,2012-10-10 00:00:00,overgrown,40.01386341471522,-75.06639662621691
4282,2720070.5,259325.0,5413 TORRESDALE AVE,24,2013-05-09 00:00:00,2013-06-24 00:00:00,overgrown,40.01386341471522,-75.06639662621691
4283,2718884.5,262072.0,5414 CHARLES ST,24,2013-05-08 00:00:00,,'weeds rental',40.021499630760246,-75.07033129795455
4284,2719222.0,261628.5,5414 ERDRICK ST,24,2012-09-10 00:00:00,,overgrown,40.02025461646663,-75.06917486675471
4285,2719222.0,261628.5,5414 ERDRICK ST,24,2013-06-22 00:00:00,,overgrown,40.02025461646663,-75.06917486675471
4286,2716405.5,264162.0,5415 AKRON ST,24,2012-09-08 00:00:00,,'weeds trash,40.02744042586836,-75.07895288856719
4287,2719366.0,261483.5,5416 MONTAGUE ST,24,2013-06-22 00:00:00,,trash,40.01984475836075,-75.06867667533133
4288,2719366.0,261483.5,5416 MONTAGUE ST,24,2012-10-01 00:00:00,,overgrown,40.01984475836075,-75.06867667533133
4289,2719025.5,261925.5,5416 TACKAWANNA ST,24,2013-06-24 00:00:00,2013-08-07 00:00:00,overgrown,40.02108591180483,-75.06984395948295
4290,2719456.0,261321.0,5416 WALKER ST,24,2012-09-10 00:00:00,2012-10-12 00:00:00,overgrown,40.01939138139051,-75.06837310007428
4291,2719456.0,261321.0,5416 WALKER ST,24,2012-07-10 00:00:00,,'weeds rental',40.01939138139051,-75.06837310007428
4292,2718985.5,261982.0,5417 CHARLES ST,24,2012-07-26 00:00:00,2012-09-11 00:00:00,overgrown,40.02124427152499,-75.06998059237867
4293,2719091.0,261838.0,5417 TACKAWANNA ST,24,2013-05-21 00:00:00,,trash,40.020840368135396,-75.06961968069749
4294,2718913.5,262092.5,5418 CHARLES ST,24,2012-10-01 00:00:00,,overgrown,40.02155346454323,-75.07022557989904
4295,2718913.5,262092.5,5418 CHARLES ST,24,2013-05-08 00:00:00,,overgrown,40.02155346454323,-75.07022557989904
4296,2719248.5,261647.5,5418 ERDRICK ST,24,2013-06-22 00:00:00,,'high grass trash',40.02030454171179,-75.06907823430289
4297,2709318.5,266404.0,5418 HOWLAND ST,24,2013-05-24 00:00:00,2013-06-25 00:00:00,lot overgrown,40.034177766680216,-75.10400815975126
4298,2719469.5,261330.5,5418 WALKER ST,24,2012-08-22 00:00:00,,overgrown,40.01941632285045,-75.06832389199546
4299,2715984.0,264509.0,5420 SYLVESTER ST,24,2012-09-08 00:00:00,,'trash rental',40.028427528251704,-75.08041985468039
4300,2719052.5,261944.5,5420 TACKAWANNA ST,24,2013-06-24 00:00:00,2013-08-07 00:00:00,overgrown,40.02113579596023,-75.06974554191358
4301,2719483.0,261340.0,5420 WALKER ST,24,2013-06-22 00:00:00,,overgrown,40.0194412642893,-75.0682746838805
4302,2715925.0,264567.0,5421 DISCHER ST,24,2013-05-06 00:00:00,,overgrown,40.028591567466464,-75.08062418103884
4303,2718940.5,262112.0,5422 CHARLES ST,24,2012-10-01 00:00:00,,overgrown,40.02160472095266,-75.0701271077656
4304,2718940.5,262112.0,5422 CHARLES ST,24,2013-05-08 00:00:00,,overgrown,40.02160472095266,-75.0701271077656
4305,2716536.5,264212.5,5422 SAUL ST,49,2012-11-15 00:00:00,2012-12-13 00:00:00,overgrown,40.02756811496398,-75.07847986976152
4306,2715992.0,264521.5,5422 SYLVESTER ST,24,2012-09-08 00:00:00,2012-10-09 00:00:00,overgrown,40.02846116279905,-75.08038995156747
4307,2719347.5,261562.5,5423 ERDRICK ST,24,2013-06-22 00:00:00,,'weeds feces',40.0200630645787,-75.0687341352655
4308,2718814.5,262120.5,5423 MULBERRY ST,24,2013-05-08 00:00:00,,overgrown,40.02163853737405,-75.07057586578298
4309,2716350.5,264292.5,5424 AKRON ST,24,2012-07-19 00:00:00,2012-09-12 00:00:00,'high grass trash',40.02780306578771,-75.07913510312002
4310,2718954.0,262121.5,5424 CHARLES ST,24,2013-05-08 00:00:00,,overgrown,40.021629663161654,-75.07007789872698
4311,2705743.0,265765.0,5424 RISING SUN AVE,20,2013-05-16 00:00:00,,'weeds rental',40.03271774554984,-75.11683928102967
4312,2719038.5,262019.0,5425 CHARLES ST,24,2012-08-22 00:00:00,,overgrown,40.021341379429565,-75.06978743404758
4313,2718829.5,262131.5,5425 MULBERRY ST,24,2013-04-16 00:00:00,,'weeds trash,40.021667470643656,-75.07052114108596
4314,2719091.5,261973.0,5426 TACKAWANNA ST,24,2012-09-10 00:00:00,2012-11-13 00:00:00,overgrown,40.0212107469944,-75.0696032685733
4315,2719091.5,261973.0,5426 TACKAWANNA ST,24,2013-05-08 00:00:00,,overgrown,40.0212107469944,-75.0696032685733
4316,2719051.5,262029.0,5427 CHARLES ST,24,2012-08-22 00:00:00,,rental,40.021367735072175,-75.06973995533319
4317,2719613.0,261293.0,5427 WALKER ST,24,2013-06-22 00:00:00,2013-08-07 00:00:00,overgrown,40.019301467043505,-75.06781584079084
4318,2707680.0,266767.5,5428 BINGHAM ST,24,2012-11-07 00:00:00,2012-11-29 00:00:00,overgrown,40.03530976789648,-75.10981812529856
4319,2719253.558,261581.46,5428 ERDRICK ST,24,2013-06-22 00:00:00,,overgrown,40.020122916066505,-75.06906734030089
4320,2716018.5,264560.0,5428 SYLVESTER ST,24,2012-09-08 00:00:00,2012-10-10 00:00:00,overgrown,40.02856460282415,-75.08029121097675
4321,2719210.5,261840.0,5428 VALLEY ST,24,2013-05-08 00:00:00,,overgrown,40.02083590003241,-75.06919298797467
4322,2719064.5,262038.5,5429 CHARLES ST,24,2012-07-10 00:00:00,2012-10-04 00:00:00,overgrown,40.021392718767274,-75.06969253075728
4323,2719064.5,262038.5,5429 CHARLES ST,24,2013-06-24 00:00:00,2013-08-07 00:00:00,overgrown,40.021392718767274,-75.06969253075728
4324,2719064.5,262038.5,5429 CHARLES ST,24,2013-04-16 00:00:00,,'weeds trash,40.021392718767274,-75.06969253075728
4325,2705945.0,265699.0,5429 RISING SUN AVE,20,2013-05-23 00:00:00,,walkway,40.032520114673055,-75.11612526682369
4326,2719274.5,261752.0,5429 VALLEY ST,24,2013-06-24 00:00:00,,overgrown,40.02058910815038,-75.06897411979331
4327,2711521.0,271138.0,543 MC KINLEY ST,11,2013-06-18 00:00:00,,overgrown,40.046985888163256,-75.09563811754374
4328,2718988.5,262156.5,5430 CHARLES ST,24,2013-04-16 00:00:00,,rental,40.02172282449912,-75.06995098047781
4329,2716581.0,264277.5,5430 SAUL ST,49,2012-11-15 00:00:00,,overgrown,40.02774277110304,-75.07831401951037
4330,2716026.5,264572.0,5430 SYLVESTER ST,24,2012-09-08 00:00:00,,'rental tree encroaching',40.028596865405426,-75.08026136170722
4331,2719118.0,261991.5,5430 TACKAWANNA ST,24,2013-05-08 00:00:00,2013-06-29 00:00:00,'weeds rental',40.02125930067015,-75.06950668925468
4332,2719118.0,261991.5,5430 TACKAWANNA ST,24,2012-08-04 00:00:00,,'high grass trash',40.02125930067015,-75.06950668925468
4333,2719077.5,262047.5,5431 CHARLES ST,24,2012-07-26 00:00:00,,'weeds trash,40.02141633051495,-75.06964516032278
4334,2719077.5,262047.5,5431 CHARLES ST,24,2013-05-08 00:00:00,,'high grass trash',40.02141633051495,-75.06964516032278
4335,2719427.5,261620.0,5435 ERDRICK ST,24,2012-08-22 00:00:00,,'high grass trash',40.020214169215066,-75.06844239872835
4336,2719427.5,261620.0,5435 ERDRICK ST,24,2013-06-22 00:00:00,,'weeds trash,40.020214169215066,-75.06844239872835
4337,2719210.0,261948.5,5436 TACKAWANNA ST,24,2012-07-26 00:00:00,2012-09-17 00:00:00,overgrown,40.02113364998647,-75.0691830142098
4338,2719210.0,261948.5,5436 TACKAWANNA ST,24,2013-05-08 00:00:00,,overgrown,40.02113364998647,-75.0691830142098
4339,2719542.5,261471.5,5437 MONTAGUE ST,24,2013-06-22 00:00:00,,'high grass trash',40.01979712176767,-75.06804808611783
4340,2719598.5,261424.0,5438 WALKER ST,24,2012-09-10 00:00:00,,overgrown,40.01966212067285,-75.06785338449194
4341,2701425.5,267269.5,544 ELKINS AVE,20,2013-05-21 00:00:00,,overgrown,40.037198265236825,-75.13209151256588
4342,2730090.0,295615.5,544 LAWLER ST,16,2012-10-26 00:00:00,2013-02-07 00:00:00,overgrown,40.11259642705442,-75.0266480829864
4343,2706307.5,265484.0,544 MARWOOD RD,20,2013-05-16 00:00:00,,'high grass trash',40.03190049514468,-75.11485422754939
4344,2719611.5,261433.5,5440 WALKER ST,24,2013-06-22 00:00:00,2013-08-07 00:00:00,overgrown,40.01968710359086,-75.06780596041315
4345,2719611.5,261433.5,5440 WALKER ST,24,2012-09-10 00:00:00,,'high grass trash',40.01968710359086,-75.06780596041315
4346,2719144.5,262095.5,5441 CHARLES ST,24,2012-07-26 00:00:00,,'high grass trash',40.0215424539015,-75.06940084482116
4347,2719408.5,261762.0,5442 ERDRICK ST,24,2013-05-08 00:00:00,,'weeds rental',40.02060538006009,-75.06849481358543
4348,2720374.0,259487.0,5443 TORRESDALE AVE,24,2013-01-07 00:00:00,2013-01-25 00:00:00,trash,40.0142826000383,-75.06529601738877
4349,2719421.5,261771.5,5444 ERDRICK ST,24,2013-06-22 00:00:00,2013-08-07 00:00:00,overgrown,40.02063036324193,-75.06844738908384
4350,2719211.0,262058.5,5444 TACKAWANNA ST,24,2012-07-26 00:00:00,,rental,40.02143539073924,-75.069167524498
4351,2719637.0,261451.5,5444 WALKER ST,24,2012-09-10 00:00:00,,overgrown,40.019734367196506,-75.06771300496736
4352,2719746.0,261389.0,5445 WALKER ST,24,2012-07-10 00:00:00,2012-08-14 00:00:00,overgrown,40.019553788914095,-75.06733078607049
4353,2719746.0,261389.0,5445 WALKER ST,24,2013-06-22 00:00:00,2013-08-08 00:00:00,overgrown,40.019553788914095,-75.06733078607049
4354,2719434.5,261780.5,5446 ERDRICK ST,24,2012-09-10 00:00:00,,overgrown,40.02065397447689,-75.06840001874819
4355,2719434.5,261780.5,5446 ERDRICK ST,24,2013-06-22 00:00:00,,'high grass trash',40.02065397447689,-75.06840001874819
4356,2719184.5,262124.5,5447 CHARLES ST,24,2012-08-22 00:00:00,,overgrown,40.021618693118114,-75.06925494718632
4357,2719184.5,262124.5,5447 CHARLES ST,24,2013-05-08 00:00:00,,overgrown,40.021618693118114,-75.06925494718632
4358,2719608.0,261518.5,5447 MONTAGUE ST,24,2012-08-22 00:00:00,,overgrown,40.019920622954906,-75.06780923508057
4359,2719250.5,262087.5,5450 TACKAWANNA ST,24,2012-08-04 00:00:00,,overgrown,40.02151167132193,-75.06902341126708
4360,2719534.0,261696.5,5451 ERDRICK ST,24,2012-09-10 00:00:00,,overgrown,40.02041519749275,-75.06805402753031
4361,2720427.0,259525.0,5451 TORRESDALE AVE,24,2013-05-09 00:00:00,,overgrown,40.01438244394573,-75.06510276363686
4362,2719788.0,261419.0,5451 WALKER ST,24,2013-03-07 00:00:00,,trash,40.01963260259861,-75.06717764439385
4363,2719474.5,261809.0,5452 ERDRICK ST,24,2012-09-10 00:00:00,,'high grass trash',40.020728840497966,-75.0682541761026
4364,2719270.0,262099.0,5452 TACKAWANNA ST,24,2013-06-24 00:00:00,2013-08-07 00:00:00,'high grass trash',40.021541600812085,-75.06895257189102
4365,2720325.5,259649.0,5452 TORRESDALE AVE,24,2013-05-09 00:00:00,,'high grass trash',40.01473115084865,-75.06545151029947
4366,2719227.5,262153.5,5453 CHARLES ST,24,2012-07-26 00:00:00,,overgrown,40.02169468218421,-75.06909834257937
4367,2719647.5,261546.5,5453 MONTAGUE ST,24,2012-08-22 00:00:00,,'weeds trash,40.01999415798447,-75.06766523196916
4368,2719647.5,261546.5,5453 MONTAGUE ST,24,2013-06-22 00:00:00,,overgrown,40.01999415798447,-75.06766523196916
4369,2719433.5,261866.0,5453 VALLEY ST,24,2013-06-24 00:00:00,,overgrown,40.02088865738266,-75.0683943192088
4370,2719433.5,261866.0,5453 VALLEY ST,24,2012-10-01 00:00:00,,'weeds rental',40.02088865738266,-75.0683943192088
4371,2719385.0,261965.0,5454 VALLEY ST,24,2013-05-08 00:00:00,2013-06-22 00:00:00,overgrown,40.021164341032105,-75.06855667669393
4372,2719238.0,262159.0,5455 CHARLES ST,24,2012-07-26 00:00:00,,overgrown,40.02170889850177,-75.06906027325272
4373,2719563.0,261717.5,5455 ERDRICK ST,24,2013-05-08 00:00:00,,overgrown,40.02047040110938,-75.06794825514791
4374,2719345.0,262019.5,5455 TACKAWANNA ST,24,2012-09-10 00:00:00,2012-10-11 00:00:00,overgrown,40.02131721457349,-75.06869352352687
4375,2720454.0,259544.5,5455 TORRESDALE AVE,24,2013-05-09 00:00:00,,overgrown,40.01443369597887,-75.06500429803593
4376,2719449.0,261877.0,5455 VALLEY ST,24,2013-05-08 00:00:00,,overgrown,40.020917547941124,-75.06833780976675
4377,2719449.0,261877.0,5455 VALLEY ST,24,2013-06-24 00:00:00,,'high grass trash',40.020917547941124,-75.06833780976675
4378,2719499.0,261827.0,5456 ERDRICK ST,24,2012-08-04 00:00:00,,'high grass trash',40.02077618781514,-75.06816478837465
4379,2719499.0,261827.0,5456 ERDRICK ST,24,2013-05-08 00:00:00,,'high grass trash',40.02077618781514,-75.06816478837465
4380,2719499.0,261827.0,5456 ERDRICK ST,24,2012-10-01 00:00:00,2012-11-09 00:00:00,overgrown,40.02077618781514,-75.06816478837465
4381,2720351.5,259668.0,5456 TORRESDALE AVE,24,2012-10-15 00:00:00,2012-11-26 00:00:00,'high grass trash',40.014781114692006,-75.06535666722733
4382,2719716.5,261509.0,5456 WALKER ST,24,2012-09-10 00:00:00,,'weeds rental',40.019885510928404,-75.06742305196222
4383,2719572.0,261724.0,5457 ERDRICK ST,24,2013-02-08 00:00:00,,trash,40.0204874859386,-75.06791543107052
4384,2719572.0,261724.0,5457 ERDRICK ST,24,2013-05-08 00:00:00,,overgrown,40.0204874859386,-75.06791543107052
4385,2719458.0,261883.0,5457 VALLEY ST,24,2013-03-07 00:00:00,2013-03-27 00:00:00,trash,40.020933260954116,-75.06830503977416
4386,2719458.0,261883.0,5457 VALLEY ST,24,2012-11-13 00:00:00,,'weeds trash,40.020933260954116,-75.06830503977416
4387,2719458.0,261883.0,5457 VALLEY ST,24,2013-06-24 00:00:00,,'weeds trash,40.020933260954116,-75.06830503977416
4388,2709016.0,268501.5,546 E GODFREY AVE,20,2012-10-17 00:00:00,,'weeds trash,40.03995794084093,-75.104863631674
4389,2709184.5,268589.0,547 E GODFREY AVE,20,2013-04-23 00:00:00,,overgrown,40.040184176796004,-75.10425274508903
4390,2712901.5,273265.0,547 UNRUH AVE,11,2012-08-28 00:00:00,,'weeds rental',40.052708110104845,-75.0904806434894
4391,2674047.5,241505.0,548 N 56TH ST,31,2012-11-01 00:00:00,,'weeds trash,39.9686863723318,-75.23245075130194
4392,2730395.5,296030.0,549 FOSTER AVE,16,2013-06-19 00:00:00,,overgrown,40.11370786906629,-75.02551063168224
4393,2708954.0,268299.0,550 ALLENGROVE ST,20,2012-11-15 00:00:00,,'high grass trash',40.03940740065433,-75.10510662169752
4394,2720451.0,259733.5,5502 TORRESDALE AVE,24,2013-02-11 00:00:00,,feces,40.01495253435877,-75.06499449146676
4395,2720463.0,259742.5,5504 TORRESDALE AVE,24,2012-09-29 00:00:00,2012-10-18 00:00:00,'weeds rental',40.014976227626114,-75.06495069241474
4396,2712966.5,265019.0,5505 LORETTO AVE,24,2013-05-20 00:00:00,,overgrown,40.03007676161794,-75.09113528125077
4397,2720475.5,259751.0,5506 TORRESDALE AVE,24,2012-09-29 00:00:00,2012-11-13 00:00:00,overgrown,40.01499850722474,-75.06490516333687
4398,2720475.5,259751.0,5506 TORRESDALE AVE,24,2013-02-11 00:00:00,,trash,40.01499850722474,-75.06490516333687
4399,2712979.5,265029.5,5507 LORETTO AVE,24,2013-05-20 00:00:00,,'high grass trash',40.030104498010886,-75.09108775096634
4400,2747802.5,287809.5,551 FRANKLIN MILLS CIR,54,2012-10-25 00:00:00,,overgrown,40.08966217019298,-74.96423208083426
4401,2713127.5,265021.0,5514 MIRIAM RD,24,2012-10-16 00:00:00,2012-11-28 00:00:00,overgrown,40.03006894335751,-75.09056040112416
4402,2713042.0,265077.5,5517 LORETTO AVE,24,2013-05-20 00:00:00,,'weeds trash,40.03023103885959,-75.0908595061469
4403,2713079.5,265106.0,5523 LORETTO AVE,24,2013-05-20 00:00:00,,'high grass trash',40.03030613998844,-75.0907225911013
4404,2720612.5,259849.5,5526 TORRESDALE AVE,24,2012-09-07 00:00:00,,overgrown,40.01525734260798,-75.06440558300433
4405,2713314.0,264986.5,5527 MIRIAM RD,24,2012-10-16 00:00:00,,'weeds pool',40.0299588626407,-75.08989842828362
4406,2720707.5,259726.0,5527 TORRESDALE AVE,24,2012-10-15 00:00:00,,'weeds rental',40.014910547070066,-75.06407998009809
4407,2720625.0,259858.5,5528 TORRESDALE AVE,24,2012-09-07 00:00:00,2012-11-13 00:00:00,overgrown,40.01528099391591,-75.06435999928092
4408,2720720.5,259735.5,5529 TORRESDALE AVE,24,2013-04-01 00:00:00,,'feces trash',40.01493552843512,-75.06403255794959
4409,2720637.5,259867.5,5530 TORRESDALE AVE,24,2013-01-09 00:00:00,2013-01-24 00:00:00,'feces trash',40.01530464520578,-75.06431441552576
4410,2720637.5,259867.5,5530 TORRESDALE AVE,24,2012-09-07 00:00:00,,overgrown,40.01530464520578,-75.06431441552576
4411,2713339.5,265006.0,5531 MIRIAM RD,24,2012-10-16 00:00:00,,overgrown,40.0300102599127,-75.0898053128297
4412,2702039.5,266678.0,5532 N LAWRENCE ST,20,2013-05-24 00:00:00,,'weeds trash,40.03552526374956,-75.12996233681356
4413,2720746.5,259754.0,5533 TORRESDALE AVE,24,2013-04-01 00:00:00,,rental,40.014984119180816,-75.06393776783439
4414,2720664.0,259886.0,5534 TORRESDALE AVE,24,2013-02-27 00:00:00,2013-03-21 00:00:00,'high grass trash',40.01535319444663,-75.06421784082589
4415,2720664.0,259886.0,5534 TORRESDALE AVE,35,2013-04-17 00:00:00,2013-05-13 00:00:00,'trash downspout',40.01535319444663,-75.06421784082589
4416,2720664.0,259886.0,5534 TORRESDALE AVE,24,2012-09-07 00:00:00,,overgrown,40.01535319444663,-75.06421784082589
4417,2720664.0,259886.0,5534 TORRESDALE AVE,24,2013-04-01 00:00:00,,trash,40.01535319444663,-75.06421784082589
4418,2713365.5,265026.0,5535 MIRIAM RD,24,2012-10-16 00:00:00,,pool,40.030062987705115,-75.08971035878379
4419,2720760.0,259764.0,5535 TORRESDALE AVE,24,2013-04-01 00:00:00,2013-04-16 00:00:00,'rental trash',40.01501043067066,-75.06388850703287
4420,2702736.0,266826.5,5537 N 03RD ST,20,2013-05-10 00:00:00,,'high grass trash',40.035875990683266,-75.12746030840235
4421,2720790.5,259786.0,5537 TORRESDALE AVE,24,2013-04-01 00:00:00,,trash,40.01506824908413,-75.06377727831376
4422,2702048.5,266737.0,5538 N LAWRENCE ST,20,2013-05-24 00:00:00,,'weeds trash,40.03568642156397,-75.12992395929544
4423,2713278.5,265138.0,5538 MIRIAM RD,24,2012-10-16 00:00:00,,pool,40.030377494417685,-75.09000884711371
4424,2709985.5,269625.0,554 VAN KIRK ST,20,2012-12-13 00:00:00,2013-01-04 00:00:00,'high grass trash',40.04296093796805,-75.10128230149184
4425,2702051.0,266757.0,5540 N LAWRENCE ST,20,2013-05-24 00:00:00,2014-05-20 00:00:00,'pool weeds,40.03574109618515,-75.12991291628263
4426,2720336.5,260527.5,5547 HARBISON AVE,24,2012-12-26 00:00:00,,feces,40.017140707236145,-75.06531692464488
4427,2713232.0,265225.0,5547 LORETTO AVE,24,2013-05-20 00:00:00,,overgrown,40.03062005557084,-75.09016546676085
4428,2720763.0,259957.5,5548 TORRESDALE AVE,35,2013-01-07 00:00:00,,'high grass trash',40.01554111536557,-75.06385679195186
4429,2720763.0,259957.5,5548 TORRESDALE AVE,35,2013-01-29 00:00:00,,overgrown,40.01554111536557,-75.06385679195186
4430,2709938.5,269569.0,555 ALCOTT ST,20,2012-09-25 00:00:00,2012-11-08 00:00:00,overgrown,40.04281114953645,-75.10145609098849
4431,2730459.0,295986.0,555 FOSTER AVE,16,2013-04-29 00:00:00,,'high grass trash',40.11358176478505,-75.02528855659934
4432,2720775.0,259966.5,5550 TORRESDALE AVE,35,2013-01-07 00:00:00,,trash,40.01556480819851,-75.0638129921232
4433,2720386.5,260564.0,5555 HARBISON AVE,24,2013-05-14 00:00:00,2013-06-23 00:00:00,overgrown,40.017236685724576,-75.06513453150896
4434,2720812.5,259993.0,5556 TORRESDALE AVE,35,2013-01-07 00:00:00,,trash,40.01563438943623,-75.06367629391156
4435,2720400.0,260573.5,5557 HARBISON AVE,24,2013-05-14 00:00:00,,overgrown,40.01726162579935,-75.06508532380207
4436,2720407.0,260578.0,5559 HARBISON AVE,24,2013-05-14 00:00:00,2013-06-23 00:00:00,'high grass trash',40.01727338900405,-75.06505985490688
4437,2709991.5,269621.0,556 VAN KIRK ST,20,2012-12-13 00:00:00,2013-01-04 00:00:00,personal property,40.042949468505334,-75.10126130969402
4438,2713529.5,265150.5,5561 MIRIAM RD,24,2012-10-16 00:00:00,,'trash rental',40.03039103864054,-75.08911159240041
4439,2713548.0,265159.5,5563 MIRIAM RD,24,2012-10-16 00:00:00,,overgrown,40.030414203527066,-75.0890445909388
4440,2709962.5,269552.5,557 ALCOTT ST,20,2012-09-25 00:00:00,2012-11-08 00:00:00,overgrown,40.04276389984793,-75.1013721774598
4441,2706427.5,265470.5,560 MARWOOD RD,20,2013-05-16 00:00:00,,'high grass trash',40.03185362373242,-75.11442732931955
4442,2710028.0,269596.0,560 VAN KIRK ST,20,2012-12-13 00:00:00,2013-01-04 00:00:00,'drain trash',40.042877866602836,-75.10113368115294
4443,2710028.0,269596.0,560 VAN KIRK ST,20,2012-12-13 00:00:00,2013-01-04 00:00:00,'drain rental',40.042877866602836,-75.10113368115294
4444,2717467.0,262933.5,5601 FRANKFORD AVE,24,2012-10-15 00:00:00,2012-11-30 00:00:00,'high grass trash',40.023981409840964,-75.07529703456449
4445,2709988.0,269534.5,561 ALCOTT ST,20,2012-09-25 00:00:00,2012-12-10 00:00:00,'high grass trash',40.04271241079162,-75.10128306967023
4446,2709988.0,269534.5,561 ALCOTT ST,20,2012-12-13 00:00:00,2013-01-07 00:00:00,'high grass trash',40.04271241079162,-75.10128306967023
4447,2706317.0,266685.0,5626 RISING SUN AVE,20,2013-06-27 00:00:00,,'high grass trash',40.03519513657296,-75.1146923527101
4448,2710306.0,269585.5,563 VAN KIRK ST,20,2012-09-25 00:00:00,,overgrown,40.04282616482596,-75.10014233704841
4449,2706329.5,266712.5,5630 RISING SUN AVE,20,2013-06-27 00:00:00,,overgrown,40.035269569890175,-75.11464480184574
4450,2703847.0,267139.5,5635 MASCHER ST,20,2013-06-28 00:00:00,2013-07-22 00:00:00,'weeds trash,40.0366442083395,-75.1234611386552
4451,2703848.5,267155.0,5637 MASCHER ST,20,2013-06-28 00:00:00,,'high grass trash',40.036686616401916,-75.12345413792626
4452,2703678.0,267141.5,5640 MASCHER ST,20,2013-05-10 00:00:00,,feces,40.036663490487555,-75.12406421138408
4453,2706472.5,265468.5,566 MARWOOD RD,20,2013-05-16 00:00:00,,trash,40.03184444972559,-75.11426691627798
4454,2713832.0,265669.0,5663 LORETTO AVE,24,2012-08-14 00:00:00,,overgrown,40.03178871430438,-75.08797605638131
4455,2709758.0,269011.5,567 ANCHOR ST,20,2012-09-25 00:00:00,2012-11-08 00:00:00,overgrown,40.04129629080521,-75.10216017460561
4456,2709987.5,269405.5,570 ALCOTT ST,20,2012-09-25 00:00:00,2012-11-08 00:00:00,'high grass trash',40.042358491095364,-75.10129867148571
